AS_OF_DATE,CUSTOMER_ID,ACCOUNT_ID,SEGMENT,BUCKET,OUTSTANDING,INSTALMENT,EIR,REMAINING_TERM
2019-11-30,00000000198093,561113887,HU,0,56493.77,6453.27,0.082874,9.0
2019-11-30,00000000198144,561113896,CU,0,59228.979999999996,7585.05,0.082874,8.0
2019-11-30,00000000198324,561113943,CU,0,63908.32000000001,8201.87,0.089488,8.0
2019-11-30,00000000198408,561113948,CU,4,399111.44,7228.97,0.089488,8.0
2019-11-30,00000000198496,561113955,HU,0,48652.41,7123.36,0.087842,7.0
2019-11-30,00000000198483,561113969,CU,0,50761.27,7453.27,0.082874,8.0
2019-11-30,00000000198529,561113982,CU,0,51757.979999999996,6598.13,0.06078942,8.0
2019-11-30,00000000198463,561113990,HU,2,65348.97,7420.56,0.087842,8.0
2019-11-30,00000000198570,561114013,CU,1,56072.079999999994,6379.44,0.082874,8.0
2019-11-30,00000000198504,561114025,CU,4,596041.8,8973.83,0.09439700000000001,8.0
2019-11-30,00000000197568,561114031,HU,0,51125.97,6572.9,0.087842,8.0
2019-11-30,00000000198202,561114049,HU,0,43219.57,5535.51,0.07449,8.0
2019-11-30,00000000198551,561114052,HU,4,362554.69,5929.91,0.084535,8.0
2019-11-30,00000000198657,561114056,HU,4,460657.05,6677.57,0.084535,8.0
2019-11-30,00000000198036,561114091,CU,4,607328.4,10602.8,0.089488,8.0
2019-11-30,00000000198735,561114099,CU,0,72624.61,9343.93,0.089488,8.0
2019-11-30,00000000198741,561114121,HU,4,283770.29,6418.69,0.089488,9.0
2019-11-30,00000000189897,561114138,CU,1,68062.75,6982.24,0.072797,10.0
2019-11-30,00000000198777,561114159,HU,0,48401.560000000005,6171.03,0.06078942,8.0
2019-11-30,00000000198843,561114180,HU,0,70032.68000000001,8949.53,0.06768500000000001,8.0
2019-11-30,00000000195205,561114183,HU,1,64532.36,6652.34,0.09359999999999999,9.0
2019-11-30,00000000198925,561114184,HU,1,76519.96999999999,7456.07,0.089488,10.0
2019-11-30,00000000198647,561114206,CU,0,57029.33,8341.12,0.084535,7.0
2019-11-30,00000000198837,561114215,HU,4,541917.1,7624.3,0.086807,8.0
2019-11-30,00000000198369,561114234,HU,4,443164.84,6503.74,0.084535,8.0
2019-11-30,00000000198932,561114241,HU,0,62327.47,8009.35,0.08619099999999999,8.0
2019-11-30,00000000198421,561114242,HU,1,60855.46,6939.25,0.091129,8.0
2019-11-30,00000000198901,561114244,HU,1,60385.54,7033.64,0.091948,8.0
2019-11-30,00000000198933,561114269,HU,0,45912.520000000004,6741.12,0.089488,8.0
2019-11-30,00000000193860,561114274,HU,3,20249.28,7046.73,0.055911,1.0
2019-11-30,00000000198660,561114283,CU,4,471366.04,8396.26,0.102483,8.0
2019-11-30,00000000198738,561114288,CU,0,40351.630000000005,5143.93,0.06078942,8.0
2019-11-30,00000000198983,561114290,HU,0,48806.29,5783.18,0.076177,9.0
2019-11-30,00000000199054,561114309,HU,4,320452.28,6382.24,0.091948,9.0
2019-11-30,00000000199070,561114343,HU,0,42426.38,6219.63,0.077859,8.0
2019-11-30,00000000198776,561114348,CU,4,525346.88,6379.44,0.082874,8.0
2019-11-30,00000000198484,561114351,CU,4,614591.12,9317.76,0.06078942,8.0
2019-11-30,00000000198751,561114354,HU,0,45412.92,5804.67,0.076177,8.0
2019-11-30,00000000198948,561114365,HU,0,57315.450000000004,7369.16,0.087842,8.0
2019-11-30,00000000199206,561114376,HU,0,38512.649999999994,5605.61,0.06078942,8.0
2019-11-30,00000000016121,561114383,CU,0,85299.29,10891.59,0.06078942,9.0
2019-11-30,00000000198987,561114389,HU,0,91717.61,11757.01,0.08619099999999999,8.0
2019-11-30,00000000199248,561114411,HU,0,53728.5,6891.59,0.087842,8.0
2019-11-30,00000000199322,561114430,CU,4,423973.0,9202.8,0.06078942,9.0
2019-11-30,00000000198761,561114436,CU,0,57237.729999999996,7296.26,0.06078942,8.0
2019-11-30,00000000199258,561114438,HU,0,47143.85,6023.36,0.06078942,8.0
2019-11-30,00000000198083,561114441,HU,0,50480.62,6504.67,0.084535,9.0
2019-11-30,00000000483477,561114452,HU,0,58529.99,7499.07,0.084535,8.0
2019-11-30,00000000199369,561114462,HU,0,60347.07,6938.32,0.087842,10.0
2019-11-30,00000000199361,561114463,HU,4,437458.28,6686.92,0.092765,8.0
2019-11-30,00000000478172,561114472,CU,0,68522.47,8836.45,0.089488,9.0
2019-11-30,00000000198748,561114473,HU,0,40976.47,5259.81,0.076177,8.0
2019-11-30,00000000198057,561114476,HU,0,47905.37,6171.96,0.084535,8.0
2019-11-30,00000000191848,561114484,HU,0,24235.37,3087.85,0.064249,8.0
2019-11-30,00000000199251,561114530,HU,0,42215.31,6202.8,0.084535,8.0
2019-11-30,00000000198019,561114541,HU,0,35216.97,5168.22,0.087842,8.0
2019-11-30,00000000199509,561114543,HU,4,389005.23,6929.91,0.087842,9.0
2019-11-30,00000000199345,561114568,CU,1,64566.94,8259.81,0.082874,8.0
2019-11-30,00000000199404,561114598,HU,0,49548.229999999996,6352.34,0.08619099999999999,8.0
2019-11-30,00000000199619,561114602,HU,4,228036.24,7496.26,0.06078942,8.0
2019-11-30,00000000199562,561114622,CU,0,93622.12999999999,9681.31,0.089488,10.0
2019-11-30,00000000199564,561114633,HU,4,414470.13,5983.18,0.088657,8.0
2019-11-30,00000000199472,561114647,HU,0,77759.34999999999,11406.54,0.08619099999999999,8.0
2019-11-30,00000000199706,561114650,HU,4,146051.76,5164.49,0.06078942,8.0
2019-11-30,00000000199436,561114665,HU,0,59824.61,6174.77,0.084535,10.0
2019-11-30,00000000268952,561114672,HU,1,69679.62,7921.5,0.087842,8.0
2019-11-30,00000000199776,561114693,CU,2,137486.97,11758.88,0.06078942,10.0
2019-11-30,00000000198637,561114701,HU,1,49155.82000000001,5583.18,0.084535,8.0
2019-11-30,00000000199223,561114706,HU,4,489165.83,10868.22,0.089488,8.0
2019-11-30,00000000198863,561114708,HU,0,60651.11,7796.26,0.08619099999999999,8.0
2019-11-30,00000000199786,561114714,HU,0,51404.009999999995,6627.1,0.088657,9.0
2019-11-30,00000000198868,561114727,HU,4,398538.35,6974.77,0.089488,8.0
2019-11-30,00000000199644,561114731,HU,4,297927.28,6738.32,0.084535,10.0
2019-11-30,00000000199141,561114736,CU,4,718679.32,9942.99,0.089488,8.0
2019-11-30,00000000145220,561114750,HU,0,46140.8,5891.59,0.06078942,9.0
2019-11-30,00000000198866,561114767,HU,4,244317.22,6252.34,0.08120699999999999,8.0
2019-11-30,00000000199721,561114769,HU,4,189466.35,7536.45,0.092765,8.0
2019-11-30,00000000199097,561114772,CU,1,79548.45,9066.36,0.089488,8.0
2019-11-30,00000000199643,561114778,CU,4,450653.7,8172.9,0.082874,8.0
2019-11-30,00000000199612,561114791,HU,4,452264.62,6935.51,0.087842,8.0
2019-11-30,00000000199789,561114792,CU,4,693883.5,8568.22,0.09439700000000001,9.0
2019-11-30,00000000199966,561114798,HU,0,55320.14,8141.12,0.089488,8.0
2019-11-30,00000000199936,561114810,HU,3,78401.28,6204.67,0.08619099999999999,11.0
2019-11-30,00000000199960,561114818,HU,0,35535.67,5195.33,0.069394,8.0
2019-11-30,00000000199727,561114822,CU,4,589187.88,7610.28,0.082874,8.0
2019-11-30,00000000199741,561114830,CU,0,75477.59999999999,9685.05,0.089488,8.0
2019-11-30,00000000199974,561114833,CU,4,629933.29,8964.49,0.091129,8.0
2019-11-30,00000000198464,561114843,HU,4,202182.64,6938.32,0.087842,8.0
2019-11-30,00000000200027,561114848,HU,0,37166.99,5428.04,0.071948,8.0
2019-11-30,00000000199180,561114854,HU,2,94596.90000000001,7103.74,0.087842,12.0
2019-11-30,00000000200015,561114856,CU,4,483249.0,9123.36,0.102483,9.0
2019-11-30,00000000199124,561114883,HU,0,48829.29,5565.42,0.076177,9.0
2019-11-30,00000000198186,561114895,CU,4,474311.75,6965.42,0.089488,9.0
2019-11-30,00000000200041,561114897,HU,0,92837.86,11813.08,0.06078942,8.0
2019-11-30,00000000198960,561114900,CU,0,61435.25,7848.6,0.07449,8.0
2019-11-30,00000000200116,561114906,CU,0,77155.90000000001,7958.88,0.082874,10.0
2019-11-30,00000000199912,561114914,HU,4,526704.22,8350.47,0.09521,9.0
2019-11-30,00000000198815,561114918,CU,4,478579.11,8201.87,0.089488,9.0
2019-11-30,00000000200119,561114924,HU,3,76186.26,7056.07,0.087842,8.0
2019-11-30,00000000199984,561114928,CU,4,771663.0,9378.5,0.092765,9.0
2019-11-30,00000000199648,561114934,HU,4,178605.6,5523.36,0.06854,8.0
2019-11-30,00000000199694,561114935,HU,0,63150.48,11716.82,0.08619099999999999,8.0
2019-11-30,00000000200074,561114939,CU,0,54182.439999999995,7870.09,0.06593,7.0
2019-11-30,00000000198269,561114941,HU,0,75551.98,11080.37,0.084535,8.0
2019-11-30,00000000200184,561114948,HU,0,39993.83,5106.54,0.06597,8.0
2019-11-30,00000000200099,561114956,CU,4,672611.52,8392.52,0.089488,8.0
2019-11-30,00000000199947,561114958,HU,4,437231.52,7004.67,0.087842,8.0
2019-11-30,00000000200181,561114959,HU,0,39012.89,4998.13,0.06597,9.0
2019-11-30,00000000199409,561114961,CU,4,636725.32,8472.9,0.089488,8.0
2019-11-30,00000000200204,561114970,CU,4,242322.82,6676.64,0.076177,8.0
2019-11-30,00000000200270,561115000,HU,4,443588.53,5960.75,0.071098,9.0
2019-11-30,00000000200307,561115002,HU,0,54518.73,7009.35,0.087842,8.0
2019-11-30,00000000200278,561115017,HU,4,467383.58,6557.01,0.087842,9.0
2019-11-30,00000000197847,561115019,CU,4,429424.5,7921.5,0.072797,8.0
2019-11-30,00000000200363,561115026,HU,0,60707.39,7843.93,0.088657,9.0
2019-11-30,00000000200375,561115032,HU,1,55605.12,6357.94,0.084535,8.0
2019-11-30,00000000200186,561115035,HU,0,49378.21,6340.19,0.083705,8.0
2019-11-30,00000000199951,561115046,HU,0,45942.07,5857.94,0.06768500000000001,8.0
2019-11-30,00000000200535,561115097,CU,4,609077.35,8201.87,0.089488,8.0
2019-11-30,00000000200372,561115101,HU,1,64721.64,7370.09,0.084535,8.0
2019-11-30,00000000200599,561115129,HU,2,72253.24,7478.5,0.084535,9.0
2019-11-30,00000000198566,561115141,CU,0,77362.81,9957.94,0.091129,8.0
2019-11-30,00000000200347,561115146,HU,0,47352.6,5370.09,0.06078942,9.0
2019-11-30,00000000200540,561115151,HU,0,100636.65,12848.6,0.06597,8.0
2019-11-30,00000000199557,561115182,HU,0,61498.08,6352.34,0.08619099999999999,10.0
2019-11-30,00000000197487,561115183,HU,4,392584.47,6743.93,0.087842,8.0
2019-11-30,00000000181763,561115189,HU,0,43155.96,6340.19,0.084535,8.0
2019-11-30,00000000200300,561115190,CU,4,553284.25,7658.88,0.105686,8.0
2019-11-30,00000000200308,561115193,HU,4,974045.3,17575.7,0.08851200000000001,8.0
2019-11-30,00000000199893,561115201,HU,4,358285.52,6617.76,0.089488,9.0
2019-11-30,00000000200736,561115213,HU,0,36468.6,4641.12,0.06078942,8.0
2019-11-30,00000000200741,561115217,HU,4,522194.92,6504.67,0.084535,9.0
2019-11-30,00000000200658,561115246,HU,1,11401.85,12056.07,0.066481,1.0
2019-11-30,00000000200297,561115249,CU,4,263327.04,8971.96,0.089488,8.0
2019-11-30,00000000199806,561115254,HU,4,223172.24,6338.32,0.079536,8.0
2019-11-30,00000000200787,561115257,HU,4,506309.97,7297.2,0.091129,8.0
2019-11-30,00000000197673,561115258,HU,4,535736.97,6505.61,0.084535,9.0
2019-11-30,00000000200819,561115264,HU,0,48070.13,6146.73,0.06078942,9.0
2019-11-30,00000000199060,561115273,HU,4,548462.1,6938.32,0.087842,8.0
2019-11-30,00000000200846,561115286,HU,0,49825.58,6351.4,0.06078942,8.0
2019-11-30,00000000197395,561115290,CU,4,520131.6,11272.9,0.084535,10.0
2019-11-30,00000000200636,561115296,CU,0,54231.560000000005,7893.46,0.06078942,8.0
2019-11-30,00000000199214,561115334,HU,3,82574.59000000001,6024.3,0.06078942,11.0
2019-11-30,00000000200937,561115338,CU,4,337567.83,7659.81,0.07449,8.0
2019-11-30,00000000199527,561115343,HU,4,518313.48,6725.23,0.087842,8.0
2019-11-30,00000000200993,561115356,CU,4,597841.46,9280.37,0.102483,8.0
2019-11-30,00000000201055,561115359,HU,0,72776.61,9329.91,0.06768500000000001,9.0
2019-11-30,00000000201032,561115369,HU,0,63870.47,6623.36,0.084535,11.0
2019-11-30,00000000200783,561115370,HU,0,46421.06,5916.82,0.06078942,8.0
2019-11-30,00000000201024,561115378,CU,0,51850.42,6634.58,0.072797,8.0
2019-11-30,00000000200788,561115379,HU,4,567257.83,7967.29,0.08619099999999999,9.0
2019-11-30,00000000200633,561115398,CU,0,51779.170000000006,7523.36,0.06058500000000001,7.0
2019-11-30,00000000201035,561115403,HU,0,54522.01,7046.73,0.092765,9.0
2019-11-30,00000000201085,561115408,CU,0,70261.76999999999,9024.3,0.092765,8.0
2019-11-30,00000000200025,561115410,CU,0,75546.75,9766.36,0.09030900000000001,9.0
2019-11-30,00000000199799,561115424,CU,4,618729.36,8314.02,0.092765,8.0
2019-11-30,00000000201062,561115426,HU,4,414534.5,6678.5,0.091129,8.0
2019-11-30,00000000198188,561115430,CU,4,495898.55,9863.55,0.102483,9.0
2019-11-30,00000000200126,561115435,HU,4,299849.42,7470.09,0.06078942,9.0
2019-11-30,00000000200833,561115441,HU,0,56704.71,8344.86,0.089488,9.0
2019-11-30,00000000200651,561115447,HU,0,48663.28,6236.45,0.077859,8.0
2019-11-30,00000000200832,561115451,HU,4,357335.0,6583.18,0.087842,9.0
2019-11-30,00000000200891,561115452,HU,4,468762.03,6583.18,0.06078942,8.0
2019-11-30,00000000200920,561115454,HU,4,555515.83,6745.79,0.084535,9.0
2019-11-30,00000000200354,561115456,HU,4,971345.41,11795.33,0.06078942,9.0
2019-11-30,00000000201133,561115458,HU,4,236491.3,6933.64,0.084535,9.0
2019-11-30,00000000200482,561115461,CU,4,294409.41,9745.79,0.089488,9.0
2019-11-30,00000000200660,561115463,HU,4,485528.92,7689.72,0.087842,8.0
2019-11-30,00000000201186,561115475,CU,0,51213.880000000005,6551.4,0.071948,8.0
2019-11-30,00000000200911,561115481,HU,4,575467.2,8828.97,0.089488,8.0
2019-11-30,00000000200266,561115482,HU,0,47904.41,6200.93,0.093581,9.0
2019-11-30,00000000201189,561115486,HU,0,51267.77,6562.62,0.077859,8.0
2019-11-30,00000000200265,561115496,HU,4,799362.78,10952.34,0.08619099999999999,9.0
2019-11-30,00000000201246,561115515,HU,0,34791.62,5071.96,0.06078942,8.0
2019-11-30,00000000201333,561115526,HU,4,537417.59,6967.29,0.087842,9.0
2019-11-30,00000000201288,561115541,HU,1,55261.200000000004,7079.44,0.090213,8.0
2019-11-30,00000000201078,561115553,HU,0,50740.37,5810.28,0.089488,9.0
2019-11-30,00000000201239,561115586,HU,0,41535.32,5294.39,0.06078942,8.0
2019-11-30,00000000200677,561115599,HU,4,294913.32,6265.42,0.084535,8.0
2019-11-30,00000000201438,561115622,CU,1,70383.48000000001,9024.3,0.092765,8.0
2019-11-30,00000000200448,561115625,HU,4,505257.12,5985.05,0.079536,8.0
2019-11-30,00000000201518,561115637,HU,1,65528.93,7571.03,0.087842,8.0
2019-11-30,00000000198763,561115645,CU,0,79675.67,10248.6,0.089488,8.0
2019-11-30,00000000201564,561115656,HU,1,7457.94,7457.94,0.07342383,0.0
2019-11-30,00000000201476,561115660,HU,0,47518.08,6102.8,0.076177,9.0
2019-11-30,00000000201526,561115669,HU,4,387087.4,8351.4,0.087842,9.0
2019-11-30,00000000201602,561115678,HU,4,656984.41,7788.79,0.06078942,9.0
2019-11-30,00000000201607,561115696,HU,0,55625.34,7151.4,0.087842,8.0
2019-11-30,00000000201437,561115699,HU,0,62618.149999999994,8042.99,0.084535,8.0
2019-11-30,00000000201034,561115714,HU,4,239788.64,8200.0,0.06078942,9.0
2019-11-30,00000000201308,561115719,HU,4,357205.85,6965.42,0.084535,10.0
2019-11-30,00000000201357,561115721,CU,0,79133.09,10249.53,0.102483,9.0
2019-11-30,00000000201694,561115723,HU,0,42765.509999999995,5476.64,0.069394,9.0
2019-11-30,00000000201703,561115728,HU,0,66709.1,8631.78,0.092765,9.0
2019-11-30,00000000201672,561115730,HU,0,59795.770000000004,7680.37,0.084535,8.0
2019-11-30,00000000201350,561115737,HU,4,608010.21,7874.77,0.087842,9.0
2019-11-30,00000000192882,561115744,CU,4,505748.48,8120.56,0.06768500000000001,8.0
2019-11-30,00000000201501,561115750,HU,0,47296.53999999999,6070.09,0.07449,9.0
2019-11-30,00000000199642,561115752,HU,0,53258.3,6100.93,0.087842,9.0
2019-11-30,00000000201664,561115755,HU,4,282106.25,7396.26,0.08619099999999999,8.0
2019-11-30,00000000201388,561115767,HU,0,58595.33,7541.12,0.091129,8.0
2019-11-30,00000000201735,561115772,HU,1,58574.060000000005,6903.74,0.091129,8.0
2019-11-30,00000000201342,561115773,CU,4,358303.82,7126.17,0.089488,10.0
2019-11-30,00000000199340,561115777,CU,0,80675.57,9235.51,0.089488,9.0
2019-11-30,00000000201141,561115781,CU,0,67173.65000000001,9855.14,0.08851200000000001,7.0
2019-11-30,00000000200864,561115782,HU,0,45823.030000000006,5866.36,0.07448955,8.0
2019-11-30,00000000201749,561115788,HU,0,46060.22,6557.01,0.092765,9.0
2019-11-30,00000000201676,561115793,HU,0,52517.96,6772.9,0.087842,8.0
2019-11-30,00000000201375,561115799,HU,4,436293.74,6583.18,0.087842,8.0
2019-11-30,00000000201470,561115806,HU,0,64870.25,6741.12,0.089488,11.0
2019-11-30,00000000200455,561115817,HU,0,60415.9,7706.54,0.06078942,8.0
2019-11-30,00000000201554,561115823,HU,4,465395.8,6048.6,0.087842,9.0
2019-11-30,00000000199583,561115824,CU,4,362030.54,8201.87,0.089488,8.0
2019-11-30,00000000201413,561115842,HU,0,62849.99,6504.67,0.084535,10.0
2019-11-30,00000000199720,561115852,HU,4,456133.26,5849.53,0.084535,8.0
2019-11-30,00000000201812,561115860,HU,4,497536.14,7188.79,0.089488,8.0
2019-11-30,00000000201870,561115869,HU,0,100243.20999999999,11467.29,0.080372,9.0
2019-11-30,00000000201817,561115878,HU,0,53147.98,6855.14,0.087842,9.0
2019-11-30,00000000201914,561115879,HU,4,582982.8,11627.1,0.089488,8.0
2019-11-30,00000000201926,561115880,HU,4,247932.8,7261.68,0.091129,8.0
2019-11-30,00000000201794,561115883,HU,1,79040.68,8150.47,0.087842,10.0
2019-11-30,00000000176522,561115885,HU,4,522567.27,6682.24,0.08619099999999999,8.0
2019-11-30,00000000201907,561115888,HU,0,44499.95,5662.62,0.06078942,8.0
2019-11-30,00000000201903,561115895,HU,1,74398.85,8542.99,0.089488,8.0
2019-11-30,00000000201908,561115899,CU,4,356675.68,8241.12,0.06078942,9.0
2019-11-30,00000000201893,561115900,HU,4,181575.87,7536.45,0.092765,11.0
2019-11-30,00000000201131,561115902,HU,0,37329.02,4777.57,0.06768500000000001,9.0
2019-11-30,00000000201977,561115904,HU,4,269506.29,6871.96,0.088657,8.0
2019-11-30,00000000201972,561115905,CU,1,131704.28,9183.18,0.089488,14.0
2019-11-30,00000000201959,561115908,HU,0,41205.19,5269.16,0.06510999,9.0
2019-11-30,00000000201918,561115910,HU,4,557734.85,6612.15,0.089488,8.0
2019-11-30,00000000201921,561115911,CU,0,74658.15999999999,8556.07,0.091129,9.0
2019-11-30,00000000198178,561115916,CU,0,69573.62999999999,8971.96,0.089488,9.0
2019-11-30,00000000201941,561115918,HU,4,230933.57,6750.47,0.084535,8.0
2019-11-30,00000000195938,561115921,HU,0,46201.72,5926.17,0.080372,8.0
2019-11-30,00000000201873,561115924,CU,0,64971.92,8397.2,0.089488,9.0
2019-11-30,00000000201865,561115925,HU,4,342492.26,6959.81,0.091948,8.0
2019-11-30,00000000201079,561115926,HU,4,823503.56,10684.11,0.08619099999999999,9.0
2019-11-30,00000000201765,561115933,HU,0,56438.590000000004,7260.75,0.089488,8.0
2019-11-30,00000000201759,561115935,CU,4,804493.06,10061.68,0.104087,9.0
2019-11-30,00000000201931,561115936,HU,4,355987.71,6456.07,0.087842,8.0
2019-11-30,00000000201484,561115937,HU,4,454824.74,6974.77,0.089488,9.0
2019-11-30,00000000201892,561115938,CU,0,71838.13,9263.55,0.089488,9.0
2019-11-30,00000000201866,561115943,HU,0,68574.4,7788.79,0.06078942,9.0
2019-11-30,00000000201980,561115948,HU,0,37739.840000000004,4818.69,0.06078942,9.0
2019-11-30,00000000194930,561115952,CU,4,463792.53,12808.41,0.083871,8.0
2019-11-30,00000000199620,561115954,HU,0,161737.82,16732.71,0.084535,10.0
2019-11-30,00000000200953,561115960,HU,0,49298.229999999996,6352.34,0.08619099999999999,9.0
2019-11-30,00000000197507,561115972,HU,4,392815.56,6116.82,0.076177,8.0
2019-11-30,00000000201648,561115999,HU,4,503050.2,7977.57,0.091948,9.0
2019-11-30,00000000202032,561116007,HU,0,61722.1,7079.44,0.087842,9.0
2019-11-30,00000000201946,561116009,HU,0,53916.2,6939.25,0.091129,8.0
2019-11-30,00000000202176,561116020,HU,4,585962.8,7297.2,0.091129,9.0
2019-11-30,00000000202152,561116034,HU,4,476847.95,6456.07,0.087842,8.0
2019-11-30,00000000200617,561116035,HU,0,56149.25,7159.81,0.06078942,8.0
2019-11-30,00000000202029,561116040,HU,2,116675.90000000001,8700.93,0.087842,13.0
2019-11-30,00000000202134,561116046,HU,0,64221.619999999995,8200.0,0.06078942,9.0
2019-11-30,00000000202195,561116050,HU,4,262523.68,5689.72,0.06078942,8.0
2019-11-30,00000000201682,561116060,HU,4,556521.74,6938.32,0.087842,9.0
2019-11-30,00000000201788,561116067,CU,4,838406.88,10619.63,0.089488,9.0
2019-11-30,00000000202307,561116068,CU,0,54920.18,7012.15,0.06078942,9.0
2019-11-30,00000000201964,561116072,HU,0,53999.2,6974.77,0.089488,9.0
2019-11-30,00000000201960,561116076,CU,0,46878.490000000005,5998.13,0.072797,8.0
2019-11-30,00000000202188,561116080,HU,0,98061.78,12655.14,0.091948,9.0
2019-11-30,00000000202228,561116087,HU,4,462804.71,6397.2,0.076177,9.0
2019-11-30,00000000199128,561116100,HU,4,472993.3,7466.36,0.089488,8.0
2019-11-30,00000000202208,561116108,CU,4,595504.43,8133.64,0.089488,8.0
2019-11-30,00000000202300,561116116,HU,1,54769.65,6742.06,0.08120699999999999,9.0
2019-11-30,00000000202242,561116127,HU,4,411364.25,8371.03,0.087842,8.0
